id,category,text
742646,societate,"  Statutul de producător eligibil mic a fost confirmat în baza a $NE$ de cereri , cu o capacitate totală de 20 MW , înregistrate conform principiului , , $NE$ venit-primul servit ” . Cotele pentru producerea energiei solare au fost stabilite în conformitate cu Hotărîrea Guvernului cu privire la aprobarea limitelor de capacitate , a cotelor maxime și a categoriilor de capacitate în domeniul energiei electrice din surse regenerabile valabile pînă în 31 decembrie 2025 ."
742630,politica,"  Dodon a venit cu un comentariu referitor la culoarea scurtelor a reprezentaților $NE$ . „ Ceea ce ține de culoare , ei au schimbat culoarea nu de aceea că drapelul e $NE$ , ei au început campania de informare despre integrarea $NE$ încă în luna martie , sfîrșit de februarie . Eu am fost prin $NE$ . Și stăteau corturile lor și $NE$ în scurte galbene . Știți ce facea $NE$ ? Înconjurau . Nu voiau să se apropie de galben în genere . De noțiunea de $NE$ buni , de $NE$ nu au ochis să -i vadă . $NE$ nu au ochi să -i vadă . Tehnologii lor sînt bravo , le pun un $NE$ + sau gîndit „ hai să facem rebranding ” și au făcut albastru . Și acum $NE$ se uită ca la ceva nou și se apropie de corturi să vadă cine sînt . Și cînd văd că sînt cei de la $NE$ , $NE$ se întorc . $NE$ se sperie de culoarea galbenă . ” , spune Igor Dodon .   $NE$ amintește că , intenția de a organiza referendumul concomitent cu alegerile prezidențiale a fost criticată dur în societate , unii juriști fiind de părerea că , asta poate duce la contopirea ilegală a $NE$ interese contradictorii : interesul general – la referendum ; interesul de partid – la alegerile generale .  "
742645,sport,"  „ Colegul nostru a demonstrat determinare și curaj , clasîndu -se pe locul $NE$ în categoria de greutate 65 kg . $NE$ a reușit să se impună într- o competiție acerbă , demonstrînd abilități tehnice și fizice remarcabile . Locul său pe $NE$ nu este doar o recompensă pentru munca asiduă , ci și o dovadă a $NE$ său față de sport și a dedicării sale pentru a atinge excelență în lupte libere . Felicitări , Borzin $NE$ , și noi succese în lumea sportului național ” ; anunță Poliția de Frontieră ."
742640,politica,"  "" În ceea ce privește anularea alegerilor , aici trebuie să remarcăm că oricare $NE$ la Drept știe că deciziile CC au valoare aplicativă pentru $NE$ , nu au aplicare pentru acțiunile care deja s- au consumat în trecut "" , a spus Iurie $NE$ .   $NE$ face referire la decizia Curții Constituționale ( CC ) , care a declarat anterior neconstituționale prevederile Codului Electoral , care le interzice $NE$ partidelor scoase în afara legii , așa cum este și cazul partidului Șor , declarat neconstituțional în data de 19 iunie 2023 , să candideze la alegeri . "" Aceste prevederi dau temă pentru acasă legiuitorilor pe $NE$ să nu aprobe prevederi legale , care ar aplica pedeapsa colectivă . În contextul anulării rezultatelor alegerilor precum că $NE$ fostului partid Șor , $NE$ , cum au mai fost ei , nu au putut participa la alegeri nu poate fi luat în considerare la modul serios "" , a mai spus Iurie $NE$ . Potrivit acestuia , hotărîrile CC au aplicare pentru acțiunile viitoare , și nu pentru acțiunile care s- au consumat în trecut .   Îmi vine greu să spun ce anume i- a motivat pe $NE$ sau personal pe doamna $NE$ să facă aceste declarații , dar sigur că partidele politice în căutare de vizibilitate , în căutare de demonstrare a unor calități combative în raport cu $NE$ săi întreprind și acțini nu întotdeauna care au o logică a unui om obișnuit . Respectiv , cred că o fac de $NE$ să fie făcut , și nu mai mult "" , a punctat $NE$ . Reprezentanta Serviciului de presă al $NE$ a comunicat pentru Noi.md că cererea Marinei $NE$ a fost recepționată $NE$ și că va fi examinată potrivit procedurii și termenului prevăzut de legislație , după care Comisia va anunța decizia .       "
742631,societate,"  După cum se menționează , la 17 aprilie curent s- a aflat despre profanarea monumentului comemorativ al soldaților sovietici căzuți pentru apărarea $NE$ ( $NE$ ) , amenajat cu o zi mai devreme . Ambasada Rusiei la $NE$ a considerat acest act ilegal drept o încercare de a denigra istoria și de a devaloriza faptele eroice ale strămoșilor noștri-eliberatori .   Aceasta și- a exprimat recunoștința față de toți $NE$ interesați pentru înlăturarea promptă a $NE$ vandalismului și punerea în ordine a monumentului ."
742649,business,"Arena Chișinău reprezintă o platformă unică pentru evenimente sportive și culturale . Acesta este singurul complex din $NE$ în care se pot desfășura competiții naționale și internaționale la înot , tenis , baschet , volei , triatlon și alte sporturi . Cooperarea strategică dintre $NE$ și Arena Chișinău va duce la introducerea tehnologiilor cashless și a altor inovații legate de tehnologiile de plată în cadrul complexului , la sprijinirea inițiativelor sportive și culturale , precum și la crearea unor oportunități speciale unice pentru toți $NE$ care aleg un stil de viață dinamic și activ . „ Parteneriatul nostru cu Arena Chișinău reprezintă un pas important în sprijinirea dezvoltării sportului , vieții culturale și a inovației digitale în țară . Împreună , tindem să promovăm un stil de viață activ , să oferim sprijin considerabil $NE$ talentate și să dăruim experiențe de neuitat $NE$ din $NE$ ” , a declarat Irina Untila , Country Manager $NE$ $NE$ . „ Fiind principalul loc din țară pentru activități sportive și de divertisment , Arena Chișinău construiește planuri ambițioase pentru viitor . Suntem foarte încântați că $NE$ – o companie atât de importantă la nivel global – ne sprijină în procesul de dezvoltare ” , menționează Sergiu Stanciu , director Arena Chișinău . Ca parte a strategiei sale ample de a implementa inovația digitală în țară , $NE$ lucrează alături de Arena Chișinău la crearea unei platforme digitale de vânzare a biletelor la evenimentele complexului . Platforma , care va fi lansată în curând , va simplifica semnificativ procesul de cumpărare a biletelor , oferind $NE$ posibilitatea de a efectua plăți online foarte rapid și comod . În plus , $NE$ a pregătit o serie de experiențe de neprețuit pentru $NE$ Arenei Chișinău , inclusiv masterclass -uri cu participarea sportivilor cu renume din țară . Scopul acestor evenimente este de a oferi $NE$ cunoștințe valoroase , de a- i inspira în progresul personal și de a sprijini tinerele talente sportive din țară . Deținătorii de carduri $NE$ vor primi oportunități exclusive , precum reduceri speciale la achiziționarea biletelor de pe noua platformă online și la achitarea activităților sportive de la Arena Chișinău . De exemplu , $NE$ vor putea profita de reduceri la $NE$ , la $NE$ fitness și la corturile de tenis , fiind încurajați să acorde mai multă atenție activității fizice și unui stil de viață sănătos . Pe lângă o mulțime de oferte unice , deținătorii de carduri $NE$ vor putea să beneficieze și de serviciul Fast Track al $NE$ , care va facilita accesul în complex în timpul evenimentelor . Arena Chișinău reprezintă un complex sportiv și de divertisment multifuncțional , conceput pentru a găzdui competiții de anvergură din diverse sporturi – baschet , volei , handbal , minifotbal , $NE$ etc. Pe teritoriul complexului se află $NE$ acvatic cu unicul bazin olimpic din $NE$ . Arena Chișinău dispune de un centru de fitness , un club de tenis cu $NE$ corturi de joc și un $NE$ pentru competiții , un amfiteatru cu capacitatea de $NE$ de $NE$ și un food court . Totodată , aici se desfășoară evenimente culturale – concerte , conferințe și $NE$ . Mai mult decât atât , Arena Chișinău găzduiește și birourile unor companii , inclusiv biroul $NE$ $NE$ ."
742593,societate,"  Potrivit Direcției Generale Educație a municipiului Chișinău , anul școlar $NE$ va avea următoarea structură : -Semestrul I : 1 septembrie – 22 decembrie 2024 -Semestrul II : 9 ianuarie – 31 mai 2025   -Vacanța de toamnă : 28 octombrie – $NE$ noiembrie 2024 ; -Vacanța intersemestrială ( de iarnă ): 25 decembrie 2024 – 8 ianuarie 2025 ; -Vacanța de primăvară : $NE$ – 9 martie 2025 ; -Vacanța de Paști : 19 – 28 aprilie 2025 . Tezele semestriale în învățămîntul liceal vor fi organizate pe parcursul anului de studii , după următorul program : -Sesiunea de iarnă , în perioada 9-20 decembrie 2024 ; -Sesiunea de vară , în perioada 12-23 mai 2025 . Sesiunea de examene se va desfășura : La absolvirea învățămîntului primar , clasa a $NE$ -a , în perioada 13-22 mai 2025 ; La absolvirea învățămîntului gimnazial , clasa a $NE$ -a , în perioada 2-12 iunie 2025 ; La absolvirea învățămîntului liceal , clasa a $NE$ -a , în perioada 3-20 iunie 2025 ."
742616,societate,"  Acesta a vizitat sera unui tînăr care este specializat în cultivarea și vânzarea $NE$ . Șeful Executivului a apreciat realizările $NE$ antreprenor , accentuând că , prin tehnologii și inovație , pot fi construite afaceri de succes acasă , care să contribuie la dezvoltarea economică a țării noastre . „ Sînteți un exemplu pentru cei care doresc să se implice în agricultură , prin investiții în produse proaspete și de calitate crescute cu grijă în satele noastre . Îi îndemn pe toți să susținem producătorii locali și să contribuim , astfel , la creșterea economică a țării ” , a spus prim- ministrul Dorin Recean . De asemenea , $NE$ a vorbit despre programele guvernamentale , cu accent pe Programul guvernamental $NE$ - o inițiativă care răspunde concret necesităților oamenilor de afaceri . În context , $NE$ a menționat că își dorește să extindă afacerea , să construiască mai multe sere tehnologizate pentru a- și mări capacitatea de producere ."
742643,societate,"Spațiul $NE$ Kids vine în întâmpinarea nevoilor $NE$ , fiind un loc sigur , prietenos și adaptat îngrijirii $NE$ , în timp ce $NE$ lor participă la ședințe sau proiecte pentru care prezența fizică este preferabilă . În acest mod , angajații cu $NE$ vor avea posibilitatea de a se concentra pe activitățile profesionale , având încrederea că cei mici sunt în siguranță și îngrijiți corespunzător .   La evenimentul de deschidere a spațiului , Olga SURUGIU , CEO $NE$ $NE$ a spus : „ Mă bucur că odată cu mutarea noastră în noul sediul $NE$ , $NE$ susține și mai mult angajații și angajatele cu $NE$ mici să lucreze de la oficiu atunci când au nevoie . De asemenea , sunt mândră că suntem $NE$ companie din $NE$ care a avut curajul să -și asume implementarea acestui proiect și sper să fim un exemplu de $NE$ și pentru alte afaceri locale . ” $NE$ Kids include o zonă pentru activități și joacă , dar și pătucuri pentru odihnă . Spațiul va găzdui gratuit $NE$ cu vârsta cuprinsă între $NE$ și 8 ani , care vor fi supravegheați de bone calificate . Proiectul $NE$ $NE$ Kids a fost realizat cu susținerea la toate etapele a Organizației Internaționale a Muncii , astfel încât să fie respectate întocmai cerințele Legii nr.367/2022 cu privire la serviciile alternative de îngrijire a $NE$ , care permite angajatorilor să amenajeze astfel de spații pentru $NE$ $NE$ .   Claire HARASTY , Directoare DWT/CO-Budapesta , Organizația Internațională a Muncii a punctat : „ În $NE$ , numai $NE$ dintre $NE$ de până la 3 ani merg la $NE$ sau $NE$ , iar peste $NE$ dintre $NE$ cu vârsta de muncă , deși sunt foarte calificate , renunță la carieră , pentru că nu au o soluție pentru îngrijirea $NE$ . Datorită $NE$ , circa $NE$ de $NE$ ai $NE$ se vor bucura de un spațiu creat special pentru ei , iar $NE$ acestora vor putea îmbina cu succes creșterea $NE$ cu creșterea carierei ” . Invitat la evenimentul de lansare a spațiului $NE$ Kids , Alexei BUZU , Ministrul Muncii și Protecției Sociale , a menționat : „ Mereu am avut acest vis să ajutăm $NE$ din Republica $NE$ să combine viața profesională cu cea de familie . Pentru că au lipsit investițiile în acest domeniu , noi avem în prezent peste 150 de mii de $NE$ în afara muncii și cred că asemenea inițiative vor fi exemple și pentru alte companii ” .   Iar Ministrul Educației și Cercetării , Dan PERCIUN , a spus : „ $NE$ a spart gheața și e bine să -i celebrăm pe cei care fac $NE$ pas . Sperăm că vor fi un exemplu pentru multe alte companii din $NE$ . Ambiția noastră este de a crește rata de participare a femeilor pe piața muncii , iar acesta e un bun început ” . Katarina FRIED , Ambasadoarea $NE$ în Republica $NE$ , țară care susține acest program , a declarat : „ Investițiile pe care le facem în educația timpurie sunt investiții într- un viitor mai bun . Sunt sigură că aceste inițiative vor fi utile tuturor , și mai ales $NE$ , care vor putea să participe pe piața forței de muncă . Aceasta înseamnă nu doar contribuție la venitul familiei , ci și la egalitate de gen și la dezvoltarea țării . Ne bucură mult inițiativa $NE$ $NE$ și considerăm că va fi apreciată mult de cei care muncesc aici și de $NE$ acestora ” . Prezent la eveniment , Leonid CERESCU , $NE$ al Confederației Naționale a Patronatului din Republica $NE$ , unul dintre partenerii de implementare , a menționat : „ Crearea acestui spațiu nu a fost un proces ușor . Mulți $NE$ au vrut să participe , dar au renunțat pe parcurs . $NE$ a fost printre puținii curajoși care au lansat această inițiativă ” . Pe lângă beneficiile $NE$ în formă de suport financiar pentru angajații cu $NE$ , zile suplimentare de concediu , asigurare medicală privată pentru $NE$ familiei , $NE$ $NE$ oferă tuturor $NE$ posibilitatea de a lucra de la distanță și de a urma un program de lucru flexibil , ceea ce le permite $NE$ să îmbine aspirațiile profesionale cu cele de familie . $NE$ și Ana LUCHIAN , ambii $NE$ la $NE$ , susțin că acest spațiu le va permite să fie prezenți la birou , dar și aproape de $NE$ lor , în același timp . „ Pentru $NE$ noastră Eva , acest proiect înseamnă un spațiu modern , adaptat necesităților și normelor de siguranță pentru $NE$ . În plus , $NE$ Kids ne scutește de cheltuieli adiționale pentru $NE$ sau $NE$ privată , așa cum la cea de stat nu suntem acceptați la vârsta de $NE$ ani . ” Pentru Cătălina BURCOVSCHI , angajată $NE$ , lansarea $NE$ Kids este , la fel , un ajutor important , „ deoarece $NE$ noastră de $NE$ ani și 9 luni are nevoie de comunicare , iar acest proiect o va ajuta să construiască relații cu alți $NE$ , să dezvolte abilități de comunicare și să se încadreze mai ușor la $NE$ . Un avantaj enorm este și faptul că voi putea lucra liniștită de la oficiu , dar aproape de ea , știind că se află în grija $NE$ responsabile . ” Proiectul $NE$ $NE$ Kids a fost implementat de $NE$ $NE$ , cu $NE$ Organizației Internaționale a Muncii ( ILO ) și Confederația Națională a Patronatului din Republica $NE$ ( $NE$ ) , cu susținerea financiară a $NE$ . Despre $NE$ $NE$ : $NE$ $NE$ este parte din Grupul $NE$ , unul dintre cei mai importanți operatori de telecomunicații din lume , cu peste 298 milioane de $NE$ în $NE$ de țări . $NE$ este cel mai mare operator din $NE$ care oferă servicii voce și date mobile , Internet prin fibră și servicii TV , toate sub același $NE$ . În prezent , peste 2,6 milioane de $NE$ sunt conectați la rețeaua și serviciile companiei , în care activează o echipă de peste $NE$ de $NE$ . $NE$ $NE$ deține cea mai performantă rețea 4G , dar și $NE$ premiere mondiale : HD Voice și HD Voice International . Serviciile sale pot fi accesate pe teritoriul întregii țări prin intermediul rețelei de peste $NE$ puncte de vânzări . Recunoscut drept un lider în inovații , $NE$ deține unul dintre cele mai mari hub -uri IT din țară – $NE$ Systems , care este al doilea angajator pe piața de tehnologii informaționale din $NE$ . În mai 2023 , compania a inaugurat $NE$ Digital Center , un hub de învățare pe parcursul vieții , unde fiecare poate dobândi competențele digitale și antreprenoriale necesare unui viitor tehnologizat . Mai multe detalii despre produsele și serviciile companiei sunt disponibile pe www.orange.md"
742629,societate,"  Consiliile electorale de circumscripție au la dispoziție 7 zile pentru examinarea dosarelor și pentru a înregistra sau a refuza înregistrarea în cursa electorală , notează Noi.md .   Amintim că pe 19 mai 2024 vor avea loc alegeri locale noi pentru o nouă componență a consiliilor locale în localitățile $NE$ și $NE$ , $NE$ $NE$ , $NE$ $NE$ și $NE$ din UTA Găgăuzia , dar și pentru alegerea primarului în comuna $NE$ , $NE$ $NE$ , orașul $NE$ , $NE$ $NE$ , satul $NE$ , $NE$ $NE$ și comuna Hănăsenii Noi , $NE$ $NE$ De asemenea , în aceeași zi , vor avea loc alegeri parțiale pentru funcția de primar în localitățile $NE$ $NE$ și $NE$ din UTA Găgăuzia , precum și alegeri parțiale pentru o nouă componență a consiliului local al comunei $NE$ , $NE$ $NE$ .  "
742637,politica,"  Despre acest lucru a anunțat $NE$ organizației politice , Renato Usatîi . Potrivit lui , este clar pentru toată lumea , inclusiv $NE$ și $NE$ în drept electoral , că decizia este ilegală și neîntemeiată și partidul va insista pe cale legală să li se facă dreptate lor și tuturor celor $NE$ din $NE$ țării care cer alegeri parlamentare anticipate . La 28 februarie , $NE$ Partidului Nostru , Renato Usatîi , a propus organizarea unui referendum la vară pentru a afla dacă $NE$ $NE$ susțin ideea organizării alegerilor parlamentare anticipate .   $NE$ și- a motivat decizia prin faptul că astfel de astfel de alegeri parlamentare anticipate survin numai ca rezultat al dizolvării parlamentului care se efectuează de către $NE$ țării . Și că „ demiterea $NE$ , atribuită în sfera de competență a $NE$ , nu poate fi subiect al problemei supuse unui referendum $NE$ ."
742599,societate,"  $NE$ a pătruns în $NE$ $NE$ din or . Codru , mun . Chișinău . „ $NE$ pătrundea în $NE$ după ce se asigura că $NE$ lipsesc de acasă , apoi prin forțarea geamurilor din $NE$ , intra și sustrăgea bani . Prejudiciul total cauzat părților vătămate constituie 120 000 de lei . În cadrul acțiunilor procesual penale acesta și- a recunoscut vina . $NE$ nu este la $NE$ abatere de la lege , anterior fiind judecat pentru infracțiuni analogice ” , spune Poliția . $NE$ a fost plasat în arest pentru 30 de zile , iar conform legislației în vigoare el riscă închisoare de pînă la 4 ani ."
